retriever,config,param_topk,param_topk_e,param_cost_e,param_tie_break,qid,question,kind,validated,answer_node_recall,skipped_reason,edge_recall,edge_precision,nodes,edges,chars,node_fraction,connected,param_k,condition,question_language,catalogue_language,hierarchy,qkind
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-6,"lungenentzuendung, grad eins, rechts",entity,False,1.0,,,0.0,11,10,1745,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-7,"sekundaere stoerung, grad zwei, rechts",entity,False,1.0,,,0.0,11,10,1553,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-8,"bluthochdruck, grad zwei, rechts",entity,False,1.0,,,0.0,11,10,1711,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-9,"lungenentzuendung, grad zwei, rechts",entity,False,1.0,,,0.0,11,10,1721,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-0,"chronische erkrankung, grad eins",entity,False,1.0,,,0.0,11,10,1585,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-1,"nierenfunktionsstoerung, grad zwei",entity,False,1.0,,,0.0,11,10,1492,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-2,"lungenentzuendung, grad drei",entity,False,1.0,,,0.0,11,10,1423,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-3,"nicht naeher bezeichnete komplikation, grad fuenf",entity,False,1.0,,,0.0,11,10,1619,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-4,"blutarmut, ohne angabe",entity,False,1.0,,,0.0,11,10,1437,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-5,"akute entzuendung, nicht naeher bezeichnet",entity,False,1.0,,,0.0,11,10,1675,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-6,"bluthochdruck, grad eins, links",entity,False,1.0,,,0.0,11,10,1506,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-7,"herzinsuffizienz, grad zwei, links",entity,False,1.0,,,0.0,11,10,1516,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-8,"transplantatabstossung, grad vier, links",entity,False,0.0,,,0.0,11,10,1607,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-9,"infektion des harntrakts, grad fuenf, links",entity,False,0.0,,,0.0,11,10,1489,0.0006957621758380771,True,10.0,catalogue (de) + hierarchy,de,de,True,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-0,"lungenentzuendung, mit komplikationen, links",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-1,"sekundaere stoerung, nicht naeher bezeichnet, links",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-2,"bluthochdruck, nicht naeher bezeichnet, links",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-3,"lungenentzuendung, nicht naeher bezeichnet, links",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-4,"sekundaere stoerung, grad eins, rechts",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-5,"bluthochdruck, grad eins, rechts",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-6,"lungenentzuendung, grad eins, rechts",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-7,"sekundaere stoerung, grad zwei, rechts",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-8,"bluthochdruck, grad zwei, rechts",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-9,"lungenentzuendung, grad zwei, rechts",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-0,"chronische erkrankung, grad eins",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-1,"nierenfunktionsstoerung, grad zwei",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-2,"lungenentzuendung, grad drei",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-3,"nicht naeher bezeichnete komplikation, grad fuenf",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-4,"blutarmut, ohne angabe",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-5,"akute entzuendung, nicht naeher bezeichnet",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-6,"bluthochdruck, grad eins, links",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-7,"herzinsuffizienz, grad zwei, links",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-8,"transplantatabstossung, grad vier, links",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-9,"infektion des harntrakts, grad fuenf, links",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"catalogue (en), question de",de,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-0,"lungenentzuendung, mit komplikationen, links",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-1,"sekundaere stoerung, nicht naeher bezeichnet, links",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-2,"bluthochdruck, nicht naeher bezeichnet, links",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-3,"lungenentzuendung, nicht naeher bezeichnet, links",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-4,"sekundaere stoerung, grad eins, rechts",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-5,"bluthochdruck, grad eins, rechts",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-6,"lungenentzuendung, grad eins, rechts",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-7,"sekundaere stoerung, grad zwei, rechts",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-8,"bluthochdruck, grad zwei, rechts",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-9,"lungenentzuendung, grad zwei, rechts",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-0,"chronische erkrankung, grad eins",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-1,"nierenfunktionsstoerung, grad zwei",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-2,"lungenentzuendung, grad drei",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-3,"nicht naeher bezeichnete komplikation, grad fuenf",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-4,"blutarmut, ohne angabe",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-5,"akute entzuendung, nicht naeher bezeichnet",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-6,"bluthochdruck, grad eins, links",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-7,"herzinsuffizienz, grad zwei, links",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-8,"transplantatabstossung, grad vier, links",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-9,"infektion des harntrakts, grad fuenf, links",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"catalogue (en), question de",de,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-0,"pneumonia, with complications, left",entity,False,1.0,,,0.0,11,10,1597,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-1,"secondary disorder, not otherwise specified, left",entity,False,1.0,,,0.0,11,10,2059,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-2,"high blood pressure, not otherwise specified, left",entity,False,1.0,,,0.0,11,10,1946,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-3,"pneumonia, not otherwise specified, left",entity,False,1.0,,,0.0,11,10,2050,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-4,"secondary disorder, first degree, right",entity,False,1.0,,,0.0,11,10,1640,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-5,"high blood pressure, first degree, right",entity,False,1.0,,,0.0,11,10,1589,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-6,"pneumonia, first degree, right",entity,False,1.0,,,0.0,11,10,1784,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-7,"secondary disorder, second degree, right",entity,False,1.0,,,0.0,11,10,1638,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-8,"high blood pressure, second degree, right",entity,False,1.0,,,0.0,11,10,1589,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-9,"pneumonia, second degree, right",entity,False,1.0,,,0.0,11,10,1800,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-0,"chronic disease, first degree",entity,False,1.0,,,0.0,11,10,1562,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-1,"impaired kidney function, second degree",entity,False,1.0,,,0.0,11,10,1686,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-2,"pneumonia, third degree",entity,False,1.0,,,0.0,11,10,1423,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-3,"unspecified complication, fifth degree",entity,False,1.0,,,0.0,11,10,1564,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-4,"anaemia, unspecified",entity,False,1.0,,,0.0,11,10,1387,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-5,"acute inflammation, not otherwise specified",entity,False,1.0,,,0.0,11,10,1619,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-6,"high blood pressure, first degree, left",entity,False,1.0,,,0.0,11,10,1589,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-7,"heart failure, second degree, left",entity,False,1.0,,,0.0,11,10,1494,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-8,"transplant rejection, fourth degree, left",entity,False,0.0,,,0.0,11,10,1541,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-9,"urinary tract infection, fifth degree, left",entity,False,0.0,,,0.0,11,10,1654,0.0006957621758380771,True,,"catalogue (en), question en",en,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-0,"pneumonia, with complications, left",entity,False,1.0,,,0.0,11,10,1547,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-1,"secondary disorder, not otherwise specified, left",entity,False,1.0,,,0.0,11,10,1920,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-2,"high blood pressure, not otherwise specified, left",entity,False,1.0,,,0.0,11,10,1770,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-3,"pneumonia, not otherwise specified, left",entity,False,1.0,,,0.0,11,10,1911,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-4,"secondary disorder, first degree, right",entity,False,1.0,,,0.0,11,10,1564,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-5,"high blood pressure, first degree, right",entity,False,1.0,,,0.0,11,10,1524,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-6,"pneumonia, first degree, right",entity,False,1.0,,,0.0,11,10,1651,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-7,"secondary disorder, second degree, right",entity,False,1.0,,,0.0,11,10,1562,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-8,"high blood pressure, second degree, right",entity,False,1.0,,,0.0,11,10,1523,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-9,"pneumonia, second degree, right",entity,False,1.0,,,0.0,11,10,1661,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-0,"chronic disease, first degree",entity,False,1.0,,,0.0,11,10,1480,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-1,"impaired kidney function, second degree",entity,False,1.0,,,0.0,11,10,1541,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-2,"pneumonia, third degree",entity,False,1.0,,,0.0,11,10,1410,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-3,"unspecified complication, fifth degree",entity,False,1.0,,,0.0,11,10,1521,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-4,"anaemia, unspecified",entity,False,1.0,,,0.0,11,10,1378,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-5,"acute inflammation, not otherwise specified",entity,False,1.0,,,0.0,11,10,1585,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-6,"high blood pressure, first degree, left",entity,False,1.0,,,0.0,11,10,1498,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-7,"heart failure, second degree, left",entity,False,1.0,,,0.0,11,10,1466,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-8,"transplant rejection, fourth degree, left",entity,False,0.0,,,0.0,11,10,1479,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-9,"urinary tract infection, fifth degree, left",entity,False,0.0,,,0.0,11,10,1498,0.0006957621758380771,True,10.0,"catalogue (en), question en",en,en,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-0,"pneumonia, with complications, left",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-1,"secondary disorder, not otherwise specified, left",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-2,"high blood pressure, not otherwise specified, left",entity,False,0.0,,,0.0,10,9,1813,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-3,"pneumonia, not otherwise specified, left",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-4,"secondary disorder, first degree, right",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-5,"high blood pressure, first degree, right",entity,False,0.0,,,0.0,10,9,1813,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-6,"pneumonia, first degree, right",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-7,"secondary disorder, second degree, right",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-8,"high blood pressure, second degree, right",entity,False,0.0,,,0.0,10,9,1813,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-named-9,"pneumonia, second degree, right",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-named
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-0,"chronic disease, first degree",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-1,"impaired kidney function, second degree",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-2,"pneumonia, third degree",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-3,"unspecified complication, fifth degree",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-codeonly
